"subject","predicate","object"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Torquato_Tasso"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Lucian"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vittorio_Alfieri"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Lucretius"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Baron_d'Holbach"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Giuseppe_Garibaldi"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Giovanni_Gentile"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Benito_Mussolini"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hugues_Felicité_Robert_de_Lamennais"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/François-René_de_Chateaubriand"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Joseph_de_Maistre"
"http://dbpedia.org/resource/Giuseppe_Mazzini","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Louis_de_Rouvroy,_duc_de_Saint-Simon"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gershom_Scholem"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michael_Dummett"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Giuseppe_Peano"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hermann_Lotze"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Adolf_Trendelenburg"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Kuno_Fischer"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Gottlob_Frege","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ernst_Abbe"
"http://dbpedia.org/resource/Hypatia","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Synesius"
"http://dbpedia.org/resource/Hypatia","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Theon_of_Alexandria"
"http://dbpedia.org/resource/Hypatia","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Hypatia","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Hypatia","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Worrall_(philosopher)"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Paul_Feyerabend"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Nancey_Murphy"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jean-Claude_Milner"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Alan_Chalmers"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Popper"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Paul_Feyerabend"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/George_Pólya"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/György_Lukács"
"http://dbpedia.org/resource/Imre_Lakatos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Jacques_Derrida","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gayatri_Chakravorty_Spivak"
"http://dbpedia.org/resource/Jacques_Derrida","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/James_Joyce"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pierre_Gassendi"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Virgil"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Stephen_Greenblatt"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Cicero"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Epicurus"
"http://dbpedia.org/resource/Lucretius","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gaius_Memmius_(poet)"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Giorgio_Agamben"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Mario_Kopić"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jan_Patočka"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Reiner_Schürmann"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Shūzō_Kuki"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jean-Luc_Nancy"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Rudolf_Bultmann"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karl_Löwith"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hubert_Dreyfus"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Peter_Sloterdijk"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Dušan_Pirjevec"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hannah_Arendt"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Aleksandr_Dugin"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Maurice_Blanchot"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Herbert_Marcuse"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Albert_Borgmann"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hans_Jonas"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Heraclitus"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Anaximander"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Wilhelm_Dilthey"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Heinrich_Rickert"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Emil_Lask"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Duns_Scotus"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Modistae"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Nicolai_Hartmann"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Parmenides"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Hölderlin"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Meister_Eckhart"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Paul_Yorck_von_Wartenburg"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Franz_Brentano"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Laozi"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Jaspers"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Zhuang_Zhou"
"http://dbpedia.org/resource/Martin_Heidegger","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_O'Neill_(philosopher)"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Berlin_Circle"
"http://dbpedia.org/resource/Otto_Neurath","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ernst_Mach"
"http://dbpedia.org/resource/Paul_Feyerabend","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Imre_Lakatos"
"http://dbpedia.org/resource/Paul_Feyerabend","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Neoplatonism_and_Christianity"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Iamblichus"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Boethius"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Avicenna"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Proclus"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pseudo-Dionysius_the_Areopagite"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Platonism_in_the_Renaissance"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Porphyry_(philosopher)"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Bonaventure"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hypatia"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Arthur_Drews"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Johannes_Scotus_Eriugena"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Neoplatonism_and_Gnosticism"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Julian_(emperor)"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Damascius"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gemistus_Pletho"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Simplicius_of_Cilicia"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hierocles_of_Alexandria"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Al-Kindi"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Numenius_of_Apamea"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ammonius_Saccas"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Alexander_of_Aphrodisias"
"http://dbpedia.org/resource/Plotinus","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Middle_Platonism"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Nelson_Goodman"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Saul_Kripke","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_P._Burgess"
"http://dbpedia.org/resource/Saul_Kripke","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Thales","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pythagoras"
"http://dbpedia.org/resource/Thales","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Anaximander"
"http://dbpedia.org/resource/Thales","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Anaximenes_of_Miletus"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Max_Horkheimer"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Fredric_Jameson"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Raymond_Geuss"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Herbert_Marcuse"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karlheinz_Stockhausen"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Marcel_Proust"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Horkheimer"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Charles_Baudelaire"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Walter_Benjamin"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Oswald_Spengler"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Siegfried_Kracauer"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Franz_Kafka"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Simmel"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ernst_Bloch"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Arnold_Schoenberg"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Mann"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/György_Lukács"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Alban_Berg"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hans_Cornelius"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Theodor_W._Adorno","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Niccolò_Machiavelli"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Francis_Bacon"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thucydides"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Tacitus"
"http://dbpedia.org/resource/Thomas_Hobbes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hugo_Grotius"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Mary_Wollstonecraft"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jyotirao_Phule"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Moncure_D._Conway"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Christopher_Hitchens"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Thomas_Edison"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/William_Godwin"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Abraham_Lincoln"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Robert_G._Ingersoll"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pierre_Victurnien_Vergniaud"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Benjamin_Franklin"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Montesquieu"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Thomas_Paine","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Arthur_Schopenhauer"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michael_Huemer"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/David_Hartley_(philosopher)"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/William_Alston"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/George_Elder_Davie"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Nicholas_Wolterstorff"
"http://dbpedia.org/resource/Thomas_Reid","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/G._E._Moore"
